customer_id,week_start,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions
C10263,2023-12-04,0,0,0,0,0,0,0,0,0,0
C18959,2025-03-03,0,0,0,0,0,0,0,0,0,0
C14911,2023-08-14,0,0,0,0,0,0,0,0,0,0
C09194,2024-01-29,0,0,0,0,0,0,0,0,0,0
C07126,2024-05-27,0,0,0,0,0,0,0,0,0,0
C06019,2024-04-08,0,0,0,0,0,0,0,0,0,0
C00656,2025-09-08,7,46,7,1146,2,37,9,0,0,0
C01453,2023-02-27,0,0,0,0,0,0,0,0,0,0
C18915,2025-12-01,0,0,0,0,0,0,0,0,0,0
C03039,2024-02-05,0,0,0,0,0,0,0,0,0,0
C01494,2025-08-25,0,0,0,0,0,0,0,0,0,0
C13159,2023-07-10,0,0,0,0,0,0,0,0,0,0
C16431,2025-08-25,0,0,0,0,0,0,0,0,0,0
C00074,2025-10-27,14,53,4,1038,1,53,0,0,0,0
C03774,2023-02-27,0,0,0,0,0,0,0,0,0,0
C14620,2024-12-30,21,74,3,1312,2,53,0,0,21,0
C01552,2025-07-21,0,0,0,0,0,0,0,0,0,0
C15580,2025-06-09,0,0,0,0,0,0,0,0,0,0
C11768,2024-04-01,0,0,0,0,0,0,0,0,0,0
C02262,2023-05-22,0,0,0,0,0,0,0,0,0,0
C16755,2025-10-13,203,1168,4,18930,2,777,0,391,0,0
C03090,2023-05-01,0,0,0,0,0,0,0,0,0,0
C08118,2023-04-03,0,0,0,0,0,0,0,0,0,0
C07414,2025-12-01,100,621,6,14131,2,404,0,217,0,0
C07233,2023-10-02,0,0,0,0,0,0,0,0,0,0
C10878,2023-04-10,0,0,0,0,0,0,0,0,0,0
C07216,2025-01-13,0,0,0,0,0,0,0,0,0,0
C07917,2025-08-25,0,0,0,0,0,0,0,0,0,0
C13856,2024-12-30,54,231,7,4022,2,171,0,0,60,0
C19817,2025-04-14,5,13,3,227,1,13,0,0,0,0
C07622,2025-03-10,374,2350,6,46843,3,1295,0,686,0,369
C13262,2024-01-15,0,0,0,0,0,0,0,0,0,0
C13571,2023-09-18,0,0,0,0,0,0,0,0,0,0
C16626,2024-01-01,0,0,0,0,0,0,0,0,0,0
C10212,2025-12-29,0,0,0,0,0,0,0,0,0,0
C05712,2025-04-07,0,0,0,0,0,0,0,0,0,0
C09696,2026-01-05,71,460,7,7513,3,266,0,126,68,0
C07140,2025-05-05,21,44,3,848,1,44,0,0,0,0
C04756,2024-02-26,16,50,6,1078,1,50,0,0,0,0
C05239,2024-10-07,39,231,7,4776,3,128,60,43,0,0
C00612,2025-04-14,0,0,0,0,0,0,0,0,0,0
C08804,2023-02-27,0,0,0,0,0,0,0,0,0,0
C12742,2023-09-04,0,0,0,0,0,0,0,0,0,0
C13436,2025-05-19,0,0,0,0,0,0,0,0,0,0
C16935,2025-12-22,925,7072,7,134955,4,3300,1559,0,1257,956
C11555,2025-10-27,0,0,0,0,0,0,0,0,0,0
C18354,2023-05-22,0,0,0,0,0,0,0,0,0,0
C17328,2025-11-03,23,81,5,1475,2,58,0,0,23,0
C14568,2024-06-17,0,0,0,0,0,0,0,0,0,0
C13437,2024-08-26,0,0,0,0,0,0,0,0,0,0
C09435,2023-12-04,0,0,0,0,0,0,0,0,0,0
C11158,2024-06-17,0,0,0,0,0,0,0,0,0,0
C18861,2024-11-11,888,7169,7,130047,4,3243,0,1728,1243,955
C01333,2024-12-09,0,0,0,0,0,0,0,0,0,0
C12917,2023-10-02,0,0,0,0,0,0,0,0,0,0
C10768,2025-08-04,0,0,0,0,0,0,0,0,0,0
C06402,2025-05-26,25,71,4,1523,1,71,0,0,0,0
C18294,2025-11-10,72,384,5,5726,2,265,0,119,0,0
C18785,2024-04-29,6,32,7,509,2,19,0,0,13,0
C06169,2024-02-12,0,0,0,0,0,0,0,0,0,0
C15345,2025-06-02,0,0,0,0,0,0,0,0,0,0
C10131,2025-03-03,1078,9977,6,177295,5,3710,1752,1954,1463,1098
C08378,2024-08-05,0,0,0,0,0,0,0,0,0,0
C06547,2025-09-08,15,64,5,1110,2,47,0,17,0,0
C08784,2025-12-29,0,0,0,0,0,0,0,0,0,0
C17658,2025-04-28,0,0,0,0,0,0,0,0,0,0
C05508,2024-03-04,0,0,0,0,0,0,0,0,0,0
C14589,2024-06-24,0,0,0,0,0,0,0,0,0,0
C13851,2024-01-15,0,0,0,0,0,0,0,0,0,0
C07429,2024-05-06,0,0,0,0,0,0,0,0,0,0
C09482,2024-04-01,0,0,0,0,0,0,0,0,0,0
C09422,2025-05-19,0,0,0,0,0,0,0,0,0,0
C01776,2023-07-24,0,0,0,0,0,0,0,0,0,0
C04197,2023-11-20,0,0,0,0,0,0,0,0,0,0
C11254,2024-11-11,0,0,0,0,0,0,0,0,0,0
C07260,2024-09-23,16,71,7,1167,2,47,0,0,24,0
C07491,2023-10-23,0,0,0,0,0,0,0,0,0,0
C17363,2024-08-19,0,0,0,0,0,0,0,0,0,0
C14624,2025-08-25,0,0,0,0,0,0,0,0,0,0
C01896,2023-08-07,0,0,0,0,0,0,0,0,0,0
C04149,2025-01-20,2,6,3,124,1,6,0,0,0,0
C12767,2025-12-08,23,120,7,2199,2,77,43,0,0,0
C17799,2023-11-13,0,0,0,0,0,0,0,0,0,0
C14034,2025-12-15,12,39,4,673,1,39,0,0,0,0
C00591,2023-11-06,0,0,0,0,0,0,0,0,0,0
C04435,2023-02-13,0,0,0,0,0,0,0,0,0,0
C16727,2024-08-05,0,0,0,0,0,0,0,0,0,0
C08906,2023-01-16,0,0,0,0,0,0,0,0,0,0
C02093,2023-11-06,0,0,0,0,0,0,0,0,0,0
C12213,2025-06-02,0,0,0,0,0,0,0,0,0,0
C17919,2023-07-10,0,0,0,0,0,0,0,0,0,0
C11585,2024-07-22,1698,12542,7,233358,3,6206,3167,3169,0,0
C05660,2025-01-13,0,0,0,0,0,0,0,0,0,0
C12979,2025-11-24,11,70,6,1386,3,33,25,0,0,12
C03155,2023-05-22,0,0,0,0,0,0,0,0,0,0
C13951,2024-03-04,0,0,0,0,0,0,0,0,0,0
C11377,2025-07-14,0,0,0,0,0,0,0,0,0,0
C02006,2024-10-14,2616,22245,7,448656,4,9417,4473,4826,3529,0
C02444,2025-06-30,22,70,4,1018,1,70,0,0,0,0
C14407,2023-10-16,0,0,0,0,0,0,0,0,0,0
C00906,2024-01-22,0,0,0,0,0,0,0,0,0,0
C00304,2023-10-23,0,0,0,0,0,0,0,0,0,0
C09762,2025-02-10,8,15,2,282,1,15,0,0,0,0
C03924,2023-01-09,0,0,0,0,0,0,0,0,0,0
C18207,2023-07-10,0,0,0,0,0,0,0,0,0,0
C17343,2024-04-22,0,0,0,0,0,0,0,0,0,0
C11811,2024-01-15,0,0,0,0,0,0,0,0,0,0
C06056,2024-09-02,0,0,0,0,0,0,0,0,0,0
C03355,2025-05-05,16,110,6,1892,3,64,0,25,21,0
C12495,2025-06-16,0,0,0,0,0,0,0,0,0,0
C02864,2024-01-08,0,0,0,0,0,0,0,0,0,0
C10999,2025-06-09,18,145,7,3164,5,40,30,40,15,20
C15925,2025-01-13,0,0,0,0,0,0,0,0,0,0
C16004,2025-11-10,0,0,0,0,0,0,0,0,0,0
C15994,2024-09-02,0,0,0,0,0,0,0,0,0,0
C00543,2025-07-14,0,0,0,0,0,0,0,0,0,0
C14743,2024-06-17,0,0,0,0,0,0,0,0,0,0
C19814,2025-01-20,0,0,0,0,0,0,0,0,0,0
C11757,2023-03-20,0,0,0,0,0,0,0,0,0,0
C04891,2023-01-02,0,0,0,0,0,0,0,0,0,0
C17489,2025-03-03,293,1844,7,37956,3,1065,511,0,0,268
C12888,2024-07-01,0,0,0,0,0,0,0,0,0,0
C01680,2025-06-09,0,0,0,0,0,0,0,0,0,0
C12069,2025-11-03,0,0,0,0,0,0,0,0,0,0
C01198,2025-05-19,373,1776,6,29983,2,1228,548,0,0,0
C11594,2025-09-01,0,0,0,0,0,0,0,0,0,0
C17693,2025-11-10,0,0,0,0,0,0,0,0,0,0
C04600,2023-10-23,0,0,0,0,0,0,0,0,0,0
C19156,2025-07-07,0,0,0,0,0,0,0,0,0,0
C06192,2023-04-17,0,0,0,0,0,0,0,0,0,0
C01846,2023-04-24,0,0,0,0,0,0,0,0,0,0
C01099,2023-05-01,0,0,0,0,0,0,0,0,0,0
C15749,2025-06-30,0,0,0,0,0,0,0,0,0,0
C00277,2024-05-20,0,0,0,0,0,0,0,0,0,0
C13593,2023-08-28,0,0,0,0,0,0,0,0,0,0
C17802,2023-01-02,0,0,0,0,0,0,0,0,0,0
C00356,2024-05-27,0,0,0,0,0,0,0,0,0,0
C14927,2023-05-15,0,0,0,0,0,0,0,0,0,0
C16485,2024-02-05,0,0,0,0,0,0,0,0,0,0
C10443,2023-08-14,0,0,0,0,0,0,0,0,0,0
C07071,2023-01-02,0,0,0,0,0,0,0,0,0,0
C07582,2024-11-04,0,0,0,0,0,0,0,0,0,0
C01870,2025-01-13,0,0,0,0,0,0,0,0,0,0
C02164,2023-01-30,0,0,0,0,0,0,0,0,0,0
C04483,2024-11-18,0,0,0,0,0,0,0,0,0,0
C06730,2025-09-22,0,0,0,0,0,0,0,0,0,0
C02691,2025-10-27,0,0,0,0,0,0,0,0,0,0
C19672,2023-09-25,0,0,0,0,0,0,0,0,0,0
C18076,2024-05-20,0,0,0,0,0,0,0,0,0,0
C12661,2023-01-16,0,0,0,0,0,0,0,0,0,0
C08766,2024-06-03,0,0,0,0,0,0,0,0,0,0
C09091,2023-05-08,0,0,0,0,0,0,0,0,0,0
C16963,2024-04-15,0,0,0,0,0,0,0,0,0,0
C09007,2025-04-07,0,0,0,0,0,0,0,0,0,0
C00016,2024-01-22,0,0,0,0,0,0,0,0,0,0
C19016,2024-06-03,8,26,6,469,1,26,0,0,0,0
C05403,2023-05-22,0,0,0,0,0,0,0,0,0,0
C04445,2025-10-20,11,85,7,1572,4,40,0,19,13,13
C11329,2023-11-06,0,0,0,0,0,0,0,0,0,0
C19525,2024-05-13,0,0,0,0,0,0,0,0,0,0
C18401,2025-10-27,0,0,0,0,0,0,0,0,0,0
C11279,2025-03-24,0,0,0,0,0,0,0,0,0,0
C19698,2023-01-09,0,0,0,0,0,0,0,0,0,0
C15113,2023-03-13,0,0,0,0,0,0,0,0,0,0
C16954,2024-10-21,0,0,0,0,0,0,0,0,0,0
C08939,2024-11-25,0,0,0,0,0,0,0,0,0,0
C17731,2024-01-29,0,0,0,0,0,0,0,0,0,0
C14294,2023-03-20,0,0,0,0,0,0,0,0,0,0
C18441,2024-12-09,0,0,0,0,0,0,0,0,0,0
C10719,2023-05-08,0,0,0,0,0,0,0,0,0,0
C09597,2023-01-16,0,0,0,0,0,0,0,0,0,0
C05086,2025-06-23,0,0,0,0,0,0,0,0,0,0
C07589,2025-11-10,123,861,7,15801,4,354,207,0,159,141
C09410,2023-01-09,0,0,0,0,0,0,0,0,0,0
C04931,2025-06-23,337,1737,7,30270,2,1164,573,0,0,0
C14695,2023-12-04,0,0,0,0,0,0,0,0,0,0
C17161,2023-11-27,0,0,0,0,0,0,0,0,0,0
C10400,2023-06-19,0,0,0,0,0,0,0,0,0,0
C09316,2026-01-05,0,0,0,0,0,0,0,0,0,0
C10392,2025-08-11,1775,8305,5,201984,2,6502,0,0,0,1803
C02574,2023-10-23,0,0,0,0,0,0,0,0,0,0
C17135,2024-05-13,0,0,0,0,0,0,0,0,0,0
C14572,2023-12-11,0,0,0,0,0,0,0,0,0,0
C10646,2025-12-29,0,0,0,0,0,0,0,0,0,0
C12479,2023-12-25,0,0,0,0,0,0,0,0,0,0
C02911,2024-10-21,0,0,0,0,0,0,0,0,0,0
C15144,2024-09-09,0,0,0,0,0,0,0,0,0,0
C09245,2023-06-19,0,0,0,0,0,0,0,0,0,0
C18642,2025-07-07,0,0,0,0,0,0,0,0,0,0
C10228,2025-10-27,0,0,0,0,0,0,0,0,0,0
C17908,2024-04-15,0,0,0,0,0,0,0,0,0,0
C03111,2025-02-10,0,0,0,0,0,0,0,0,0,0
C15058,2025-10-13,335,1697,7,28140,2,1238,0,0,459,0
C09284,2023-09-11,0,0,0,0,0,0,0,0,0,0
C18003,2023-05-01,0,0,0,0,0,0,0,0,0,0
C19548,2024-12-16,15,51,3,978,1,51,0,0,0,0
C05870,2025-04-28,11,53,6,949,2,32,21,0,0,0
C05105,2025-03-31,0,0,0,0,0,0,0,0,0,0
C12864,2025-02-24,0,0,0,0,0,0,0,0,0,0
C17964,2024-05-13,0,0,0,0,0,0,0,0,0,0
C15907,2023-01-16,0,0,0,0,0,0,0,0,0,0
C19561,2024-05-06,0,0,0,0,0,0,0,0,0,0
C06114,2023-12-11,0,0,0,0,0,0,0,0,0,0
C01122,2024-05-13,0,0,0,0,0,0,0,0,0,0
C16140,2023-02-06,0,0,0,0,0,0,0,0,0,0
C14005,2024-01-29,0,0,0,0,0,0,0,0,0,0
C15475,2024-09-30,0,0,0,0,0,0,0,0,0,0
C16561,2024-12-09,0,0,0,0,0,0,0,0,0,0
C07996,2025-07-21,0,0,0,0,0,0,0,0,0,0
C12068,2024-04-22,0,0,0,0,0,0,0,0,0,0
C05286,2026-01-05,0,0,0,0,0,0,0,0,0,0
C06683,2025-06-16,529,3950,6,76143,3,2004,923,1023,0,0
C11526,2025-08-25,144,980,7,19781,3,473,241,266,0,0
C11438,2023-08-21,0,0,0,0,0,0,0,0,0,0
C02204,2025-04-14,15,39,4,695,1,39,0,0,0,0
C07707,2024-02-26,0,0,0,0,0,0,0,0,0,0
C12871,2024-05-27,0,0,0,0,0,0,0,0,0,0
C08468,2025-09-08,32,103,5,1867,1,103,0,0,0,0
C14059,2025-09-01,0,0,0,0,0,0,0,0,0,0
C05353,2024-07-08,0,0,0,0,0,0,0,0,0,0
C13152,2024-12-23,383,3410,7,71474,4,1474,679,852,0,405
C01634,2025-11-24,134,616,6,10735,2,445,0,0,171,0
C14206,2024-12-16,0,0,0,0,0,0,0,0,0,0
C07247,2024-06-03,0,0,0,0,0,0,0,0,0,0
C15042,2023-01-02,0,0,0,0,0,0,0,0,0,0
C08695,2025-07-28,399,1959,6,35725,2,1418,0,0,541,0
C00422,2025-12-01,4,20,6,389,3,10,6,0,0,4
C17025,2025-04-07,1,0,1,0,0,0,0,0,0,0
C12196,2024-03-18,0,0,0,0,0,0,0,0,0,0
C10035,2024-09-02,0,0,0,0,0,0,0,0,0,0
C04050,2024-01-22,0,0,0,0,0,0,0,0,0,0
C14147,2024-11-18,0,0,0,0,0,0,0,0,0,0
C04051,2024-12-02,2025,19045,7,351483,5,7062,3473,3736,2653,2121
C17992,2025-05-26,0,0,0,0,0,0,0,0,0,0
C01169,2025-03-31,232,1266,7,24621,2,844,0,422,0,0
C02807,2025-04-14,0,0,0,0,0,0,0,0,0,0
C00796,2024-05-20,0,0,0,0,0,0,0,0,0,0
C08797,2025-02-17,0,0,0,0,0,0,0,0,0,0
C01140,2024-04-08,0,0,0,0,0,0,0,0,0,0
C12824,2025-10-27,0,0,0,0,0,0,0,0,0,0
C16154,2024-06-10,0,0,0,0,0,0,0,0,0,0
C10623,2023-09-11,0,0,0,0,0,0,0,0,0,0
C18792,2024-05-06,0,0,0,0,0,0,0,0,0,0
C04638,2023-12-25,0,0,0,0,0,0,0,0,0,0
C17605,2025-12-29,0,0,0,0,0,0,0,0,0,0
C04735,2024-07-29,0,0,0,0,0,0,0,0,0,0
C06760,2025-04-28,0,0,0,0,0,0,0,0,0,0
C16423,2025-02-03,79,529,5,10527,4,253,97,111,0,68
C12415,2023-07-17,0,0,0,0,0,0,0,0,0,0
C11132,2023-09-11,0,0,0,0,0,0,0,0,0,0
C09612,2024-11-04,153,528,6,8456,1,528,0,0,0,0
C18191,2023-07-17,0,0,0,0,0,0,0,0,0,0
C12954,2025-01-27,31,156,7,3012,2,106,0,50,0,0
C01402,2025-01-06,0,0,0,0,0,0,0,0,0,0
C04799,2023-11-13,0,0,0,0,0,0,0,0,0,0
C12160,2023-05-01,0,0,0,0,0,0,0,0,0,0
C06158,2024-10-14,0,0,0,0,0,0,0,0,0,0
C10169,2025-10-06,5510,34610,7,786236,3,18456,9166,0,6988,0
C13179,2025-02-24,0,0,0,0,0,0,0,0,0,0
C13994,2023-08-21,0,0,0,0,0,0,0,0,0,0
C19856,2025-11-10,8,33,5,582,1,33,0,0,0,0
C18619,2023-04-17,0,0,0,0,0,0,0,0,0,0
C19570,2025-07-07,0,0,0,0,0,0,0,0,0,0
C09435,2023-02-20,0,0,0,0,0,0,0,0,0,0
C08888,2023-07-17,0,0,0,0,0,0,0,0,0,0
C03632,2024-07-01,0,0,0,0,0,0,0,0,0,0
C17685,2024-06-10,0,0,0,0,0,0,0,0,0,0
C13934,2023-12-04,0,0,0,0,0,0,0,0,0,0
C19830,2023-04-03,0,0,0,0,0,0,0,0,0,0
C11106,2024-05-27,0,0,0,0,0,0,0,0,0,0
C04300,2024-09-23,0,0,0,0,0,0,0,0,0,0
C16650,2023-08-21,0,0,0,0,0,0,0,0,0,0
C18165,2023-01-09,0,0,0,0,0,0,0,0,0,0
C01381,2025-05-05,0,0,0,0,0,0,0,0,0,0
C19191,2024-06-17,0,0,0,0,0,0,0,0,0,0
C18138,2024-10-28,0,0,0,0,0,0,0,0,0,0
C16986,2025-01-06,4,17,4,367,2,9,0,8,0,0
C06670,2024-12-30,122,814,6,15380,3,486,0,206,0,122
C00799,2025-11-17,0,0,0,0,0,0,0,0,0,0
C05835,2024-02-26,0,0,0,0,0,0,0,0,0,0
C07570,2025-09-29,0,0,0,0,0,0,0,0,0,0
C01459,2024-01-29,0,0,0,0,0,0,0,0,0,0
C03763,2025-05-26,22,159,6,3105,3,66,34,59,0,0
C14991,2024-02-05,0,0,0,0,0,0,0,0,0,0
C06346,2023-09-25,0,0,0,0,0,0,0,0,0,0
C01936,2025-05-26,0,0,0,0,0,0,0,0,0,0
C14438,2023-02-27,0,0,0,0,0,0,0,0,0,0
C03367,2025-07-21,102,488,4,9711,2,314,174,0,0,0
C18554,2025-12-08,281,1970,6,32869,4,968,0,451,289,262
C04693,2024-04-22,0,0,0,0,0,0,0,0,0,0
C12979,2025-11-17,10,48,7,934,3,26,12,0,0,10
C12180,2024-09-02,0,0,0,0,0,0,0,0,0,0
C04149,2025-05-05,0,0,0,0,0,0,0,0,0,0
C01187,2025-07-28,0,0,0,0,0,0,0,0,0,0
C10539,2023-04-24,0,0,0,0,0,0,0,0,0,0
C10904,2024-02-26,0,0,0,0,0,0,0,0,0,0
C15258,2025-09-08,14,88,7,1622,2,64,0,24,0,0
C04270,2025-03-24,19,43,5,713,1,43,0,0,0,0
C05270,2025-05-12,0,0,0,0,0,0,0,0,0,0
C15305,2025-04-21,0,0,0,0,0,0,0,0,0,0
C07520,2023-04-24,0,0,0,0,0,0,0,0,0,0
C17929,2025-06-09,0,0,0,0,0,0,0,0,0,0
C03931,2023-01-02,0,0,0,0,0,0,0,0,0,0
C04548,2024-09-09,0,0,0,0,0,0,0,0,0,0
C15440,2024-09-09,0,0,0,0,0,0,0,0,0,0
C14373,2023-12-04,0,0,0,0,0,0,0,0,0,0
C17479,2024-04-08,0,0,0,0,0,0,0,0,0,0
C03715,2024-02-26,0,0,0,0,0,0,0,0,0,0
C03079,2023-12-04,0,0,0,0,0,0,0,0,0,0
C12936,2023-07-31,0,0,0,0,0,0,0,0,0,0
C16392,2024-09-16,0,0,0,0,0,0,0,0,0,0
C17800,2023-07-10,0,0,0,0,0,0,0,0,0,0
C09622,2025-08-18,62,233,6,3881,1,233,0,0,0,0
C17345,2025-12-29,10,79,6,1528,3,38,23,18,0,0
C17893,2025-10-27,1627,10202,6,212424,3,5641,2837,0,0,1724
C15788,2024-04-29,0,0,0,0,0,0,0,0,0,0
C18900,2024-07-08,0,0,0,0,0,0,0,0,0,0
C12806,2025-02-24,0,0,0,0,0,0,0,0,0,0
C12466,2023-05-01,0,0,0,0,0,0,0,0,0,0
C09927,2024-11-25,0,0,0,0,0,0,0,0,0,0
C17806,2023-08-14,0,0,0,0,0,0,0,0,0,0
C15533,2024-03-11,27,149,7,2625,2,89,0,60,0,0
C02252,2023-12-11,0,0,0,0,0,0,0,0,0,0
C06415,2024-05-20,0,0,0,0,0,0,0,0,0,0
C19782,2023-05-01,0,0,0,0,0,0,0,0,0,0
C02416,2023-04-10,0,0,0,0,0,0,0,0,0,0
C19203,2024-09-30,0,0,0,0,0,0,0,0,0,0
C07915,2025-10-06,0,0,0,0,0,0,0,0,0,0
C01296,2023-12-04,0,0,0,0,0,0,0,0,0,0
C11594,2024-05-20,0,0,0,0,0,0,0,0,0,0
C14041,2023-02-06,0,0,0,0,0,0,0,0,0,0
C10505,2023-08-07,0,0,0,0,0,0,0,0,0,0
C13820,2025-12-29,55,295,7,4766,3,204,0,0,45,46
C00235,2025-01-27,621,5200,6,88386,5,1858,943,972,834,593
C11027,2025-04-28,22,94,5,1847,2,61,33,0,0,0
C15487,2025-06-16,30,110,5,2141,1,110,0,0,0,0
C14473,2023-07-03,0,0,0,0,0,0,0,0,0,0
C12627,2024-04-08,0,0,0,0,0,0,0,0,0,0
C09636,2023-06-05,0,0,0,0,0,0,0,0,0,0
C15797,2024-02-05,0,0,0,0,0,0,0,0,0,0
C19206,2024-10-21,0,0,0,0,0,0,0,0,0,0
C04078,2025-12-15,83,360,6,6687,2,277,83,0,0,0
C06349,2025-12-29,21,106,6,2114,2,55,51,0,0,0
C11353,2025-01-27,0,0,0,0,0,0,0,0,0,0
C08995,2023-01-02,0,0,0,0,0,0,0,0,0,0
C05507,2024-07-01,0,0,0,0,0,0,0,0,0,0
C05648,2023-01-02,0,0,0,0,0,0,0,0,0,0
C11562,2025-11-10,0,0,0,0,0,0,0,0,0,0
C05285,2024-03-04,0,0,0,0,0,0,0,0,0,0
C05418,2025-09-29,214,990,6,17638,3,575,248,0,167,0
C11035,2025-02-10,0,0,0,0,0,0,0,0,0,0
C02868,2023-12-18,0,0,0,0,0,0,0,0,0,0
C09983,2023-01-02,0,0,0,0,0,0,0,0,0,0
C14485,2023-06-26,0,0,0,0,0,0,0,0,0,0
C06591,2025-10-06,0,0,0,0,0,0,0,0,0,0
C08368,2023-05-01,0,0,0,0,0,0,0,0,0,0
C19672,2024-01-15,0,0,0,0,0,0,0,0,0,0
C09951,2024-03-04,17,89,6,1895,2,60,29,0,0,0
C09306,2025-07-28,0,0,0,0,0,0,0,0,0,0
C00117,2025-09-01,303,2353,6,48120,3,1193,580,580,0,0
C15752,2025-02-03,0,0,0,0,0,0,0,0,0,0
C11056,2025-07-21,141,508,6,8847,1,508,0,0,0,0
C09823,2024-02-19,0,0,0,0,0,0,0,0,0,0
C05376,2024-11-25,0,0,0,0,0,0,0,0,0,0
C05556,2024-08-05,0,0,0,0,0,0,0,0,0,0
C19151,2025-02-10,0,0,0,0,0,0,0,0,0,0
C19355,2024-10-28,113,626,7,12569,3,312,158,156,0,0
C15807,2024-11-11,0,0,0,0,0,0,0,0,0,0
C17215,2023-06-26,0,0,0,0,0,0,0,0,0,0
C13958,2023-09-04,0,0,0,0,0,0,0,0,0,0
C17986,2025-12-15,0,0,0,0,0,0,0,0,0,0
C19945,2025-01-06,13,32,2,571,1,32,0,0,0,0
C17272,2025-07-14,0,0,0,0,0,0,0,0,0,0
C16218,2024-12-16,14,49,6,1003,2,33,0,0,0,16
C19190,2023-09-04,0,0,0,0,0,0,0,0,0,0
C07551,2023-06-12,0,0,0,0,0,0,0,0,0,0
C09397,2025-12-08,114,931,7,18590,5,377,161,174,138,81
C12332,2024-12-02,227,1177,5,21773,2,797,380,0,0,0
C03502,2025-10-06,240,882,6,13936,1,882,0,0,0,0
C07364,2023-07-31,0,0,0,0,0,0,0,0,0,0
C02228,2025-03-17,0,0,0,0,0,0,0,0,0,0
C03870,2023-12-04,0,0,0,0,0,0,0,0,0,0
C00555,2024-03-25,0,0,0,0,0,0,0,0,0,0
C08563,2024-07-15,0,0,0,0,0,0,0,0,0,0
C13893,2025-08-25,848,7719,6,159747,5,2873,1385,1528,1125,808
C09152,2024-01-08,0,0,0,0,0,0,0,0,0,0
C08944,2024-01-08,0,0,0,0,0,0,0,0,0,0
C08970,2025-06-09,3,2,5,30,1,0,0,0,2,0
C04491,2023-01-09,0,0,0,0,0,0,0,0,0,0
C19667,2023-06-26,0,0,0,0,0,0,0,0,0,0
C18581,2024-06-10,0,0,0,0,0,0,0,0,0,0
C11206,2025-07-28,0,0,0,0,0,0,0,0,0,0
C09129,2023-08-07,0,0,0,0,0,0,0,0,0,0
C00502,2025-03-31,0,0,0,0,0,0,0,0,0,0
C19602,2023-05-01,0,0,0,0,0,0,0,0,0,0
C02760,2023-03-06,0,0,0,0,0,0,0,0,0,0
C01338,2025-11-17,0,0,0,0,0,0,0,0,0,0
C18682,2025-02-03,0,0,0,0,0,0,0,0,0,0
C18553,2024-03-04,0,0,0,0,0,0,0,0,0,0
C11261,2025-07-21,0,0,0,0,0,0,0,0,0,0
C04924,2025-03-31,0,0,0,0,0,0,0,0,0,0
C19058,2025-05-12,63,234,4,4304,1,234,0,0,0,0
C07658,2025-06-30,196,1055,7,22333,3,627,278,0,0,150
C17706,2024-12-02,0,0,0,0,0,0,0,0,0,0
C07023,2025-11-24,0,0,0,0,0,0,0,0,0,0
C16826,2025-10-27,0,0,0,0,0,0,0,0,0,0
C19605,2023-09-25,0,0,0,0,0,0,0,0,0,0
C15039,2024-03-04,0,0,0,0,0,0,0,0,0,0
C12359,2024-03-25,0,0,0,0,0,0,0,0,0,0
C02580,2025-03-17,214,1536,6,31996,4,612,348,347,229,0
C18314,2024-05-20,0,0,0,0,0,0,0,0,0,0
C11317,2024-01-01,0,0,0,0,0,0,0,0,0,0
C04248,2024-07-15,0,0,0,0,0,0,0,0,0,0
C08680,2025-09-08,669,5958,6,108394,4,2506,1278,1208,966,0
C05701,2024-07-15,314,1580,6,31879,2,1084,496,0,0,0
C03318,2024-01-29,0,0,0,0,0,0,0,0,0,0
C16213,2024-11-11,0,0,0,0,0,0,0,0,0,0
C04419,2024-08-19,0,0,0,0,0,0,0,0,0,0
C18969,2023-04-03,0,0,0,0,0,0,0,0,0,0
C16682,2024-08-05,0,0,0,0,0,0,0,0,0,0
C13719,2024-01-08,0,0,0,0,0,0,0,0,0,0
C02648,2025-06-09,0,0,0,0,0,0,0,0,0,0
C06923,2025-02-24,0,0,0,0,0,0,0,0,0,0
C10872,2025-04-14,0,0,0,0,0,0,0,0,0,0
C02377,2025-10-20,684,4102,5,81644,3,2209,1056,0,837,0
C18451,2025-06-30,27,158,7,3492,2,110,48,0,0,0
C14720,2024-08-05,0,0,0,0,0,0,0,0,0,0
C17391,2024-11-25,0,0,0,0,0,0,0,0,0,0
C13589,2024-04-22,0,0,0,0,0,0,0,0,0,0
C08421,2025-10-13,29,98,3,1669,1,98,0,0,0,0
C11187,2023-10-30,0,0,0,0,0,0,0,0,0,0
C05507,2025-04-21,22,90,5,1773,2,63,0,27,0,0
C18723,2023-05-15,0,0,0,0,0,0,0,0,0,0
C03688,2025-02-03,754,4314,7,78071,3,2576,0,0,987,751
C03830,2024-12-16,0,0,0,0,0,0,0,0,0,0
C02950,2024-03-11,0,0,0,0,0,0,0,0,0,0
C06231,2025-03-31,0,0,0,0,0,0,0,0,0,0
C08402,2025-06-02,0,0,0,0,0,0,0,0,0,0
C02304,2024-10-21,0,0,0,0,0,0,0,0,0,0
C07787,2023-12-25,0,0,0,0,0,0,0,0,0,0
C19637,2024-08-26,0,0,0,0,0,0,0,0,0,0
C15746,2024-12-16,0,0,0,0,0,0,0,0,0,0
C19356,2024-06-03,0,0,0,0,0,0,0,0,0,0
C07560,2024-10-14,0,0,0,0,0,0,0,0,0,0
