ticket_id,customer_id,created_at,resolved_at,issue_category,priority,channel,resolution_hours,reopened,csat_score,escalated
TKT00091438,C15834,2025-08-10 17:01:00,2025-08-11 10:09:59.999999999,Billing,Medium,Phone,17.15,False,4,False
TKT00039247,C06709,2025-02-23 16:22:00,2025-02-26 06:07:36.000000000,Integration,Medium,Email,61.76,True,4,False
TKT00105839,C18405,2025-12-05 09:46:00,2025-12-06 03:30:23.999999999,Integration,Medium,Phone,17.74,False,4,False
TKT00050741,C08807,2025-02-28 16:10:00,2025-03-02 22:16:36.000000000,Performance,Medium,Support Portal,54.11,False,4,False
TKT00058254,C10076,2025-07-13 14:55:00,2025-07-13 22:04:00.000000000,Billing,High,Chat,7.15,False,4,False
TKT00014545,C02440,2025-08-26 08:03:00,2025-08-29 10:32:24.000000000,Performance,Low,Phone,74.49,False,3,True
TKT00056556,C09745,2025-02-03 10:52:00,2025-02-04 00:25:36.000000000,Account Management,Medium,Chat,13.56,True,3,False
TKT00080314,C13964,2025-04-18 11:44:00,2025-04-21 09:35:36.000000000,Feature Request,Medium,Support Portal,69.86,False,4,False
TKT00037723,C06459,2024-12-25 17:14:00,2024-12-27 17:05:36.000000000,Technical Issue,Medium,Chat,47.86,False,4,False
TKT00050047,C08666,2026-01-04 13:44:00,2026-01-05 03:00:12.000000000,Technical Issue,Medium,Phone,13.27,False,3,False
TKT00053682,C09255,2025-10-12 08:28:00,2025-10-13 09:55:00.000000000,Account Management,Low,Chat,25.45,False,5,False
TKT00063840,C11018,2025-02-11 17:54:00,2025-02-12 00:29:24.000000000,Account Management,High,Email,6.59,False,5,False
TKT00068440,C11824,2025-04-08 17:45:00,2025-04-09 23:40:48.000000000,Performance,Medium,Support Portal,29.93,False,5,False
TKT00093440,C16190,2024-07-01 09:19:00,2024-07-03 09:44:12.000000000,Integration,Medium,Chat,48.42,False,5,False
TKT00081104,C14100,2025-08-19 08:49:00,2025-08-19 14:46:00.000000000,Training / Onboarding,Critical,Support Portal,5.95,False,4,True
TKT00013465,C02234,2024-09-26 11:59:00,2024-09-26 22:26:36.000000000,Technical Issue,High,Phone,10.46,False,5,False
TKT00062272,C10781,2024-10-16 14:46:00,2024-10-18 10:12:24.000000000,Product Bug,Medium,Phone,43.44,False,4,False
TKT00043791,C07588,2025-12-25 11:13:00,2025-12-29 23:07:36.000000000,Technical Issue,Low,Phone,107.91,False,2,False
TKT00007058,C01172,2025-01-24 12:04:00,2025-01-25 02:25:00.000000000,Technical Issue,High,Email,14.35,False,4,False
TKT00112730,C19651,2024-08-11 15:12:00,2024-08-13 14:30:36.000000000,Feature Request,Medium,Chat,47.31,False,5,False
TKT00006145,C00995,2025-06-30 15:39:00,2025-07-01 14:23:24.000000000,Integration,High,Email,22.74,False,3,True
TKT00066710,C11509,2025-12-14 09:25:00,2025-12-15 11:37:36.000000000,Integration,High,Email,26.21,False,5,False
TKT00066786,C11516,2025-08-03 10:46:00,2025-08-04 15:11:12.000000000,Technical Issue,Low,Phone,28.42,False,4,False
TKT00075613,C13043,2025-03-13 16:14:00,2025-03-15 05:43:24.000000000,Performance,Low,Email,37.49,False,4,False
TKT00113634,C19827,2025-05-09 14:01:00,2025-05-10 19:07:00.000000000,Product Bug,Medium,Email,29.1,False,4,False
TKT00105626,C18359,2025-06-16 11:41:00,2025-06-17 19:42:12.000000000,Performance,Medium,Chat,32.02,False,3,False
TKT00091268,C15802,2025-09-23 10:16:00,2025-09-23 15:00:24.000000000,Feature Request,Critical,Chat,4.74,False,5,False
TKT00024606,C04151,2025-01-08 13:09:00,2025-01-11 18:40:48.000000000,Performance,Low,Email,77.53,False,4,False
TKT00036125,C06140,2025-09-20 15:34:00,2025-09-24 03:44:48.000000000,Performance,Medium,Chat,84.18,False,2,True
TKT00052032,C09002,2024-12-26 09:37:00,2024-12-27 08:23:48.000000000,Performance,High,Support Portal,22.78,False,3,True
TKT00101708,C17642,2025-01-14 08:01:00,2025-01-15 18:32:12.000000000,Feature Request,High,Email,34.52,False,4,False
TKT00070498,C12135,2025-07-03 10:50:00,2025-07-04 19:09:48.000000000,Technical Issue,Medium,Chat,32.33,False,4,False
TKT00053260,C09185,2024-10-26 18:32:00,2024-10-28 19:44:00.000000000,Feature Request,Medium,Phone,49.2,False,4,False
TKT00018740,C03197,2025-04-17 17:35:00,2025-04-20 11:33:12.000000000,Feature Request,High,Phone,65.97,False,3,False
TKT00037448,C06402,2025-05-07 13:33:00,2025-05-12 00:21:00.000000000,Performance,Low,Phone,106.8,False,5,False
TKT00096131,C16637,2025-12-13 10:27:00,2025-12-15 23:27:00.000000000,Performance,Medium,Email,61.0,False,2,True
TKT00097765,C16926,2025-07-15 13:38:00,2025-07-16 07:33:12.000000000,Performance,High,Chat,17.92,True,5,False
TKT00072893,C12562,2025-04-20 11:27:00,2025-04-21 01:57:36.000000000,Technical Issue,High,Phone,14.51,False,5,False
TKT00070067,C12064,2024-08-02 16:48:00,2024-08-03 07:35:24.000000000,Feature Request,High,Support Portal,14.79,False,4,False
TKT00104540,C18136,2025-07-09 16:40:00,2025-07-12 05:20:48.000000000,Product Bug,Low,Phone,60.68,False,4,False
TKT00101253,C17579,2025-07-29 12:02:00,2025-07-31 02:05:00.000000000,Technical Issue,Medium,Phone,38.05,False,4,False
TKT00044127,C07628,2025-06-03 08:05:00,2025-06-03 11:11:36.000000000,Billing,Critical,Chat,3.11,False,4,True
TKT00075803,C13097,2024-08-08 12:01:00,2024-08-09 22:35:12.000000000,Training / Onboarding,Low,Email,34.57,False,4,False
TKT00059161,C10219,2024-09-29 13:29:00,2024-10-02 14:06:47.999999999,Product Bug,Medium,Chat,72.63,False,4,False
TKT00029326,C04987,2025-09-10 14:53:00,2025-09-11 03:49:24.000000000,Performance,High,Support Portal,12.94,False,5,False
TKT00020825,C03513,2025-09-20 17:36:00,2025-09-21 23:54:00.000000000,Integration,Medium,Phone,30.3,False,4,False
TKT00042655,C07347,2024-06-22 17:37:00,2024-06-24 11:21:24.000000000,Technical Issue,Low,Phone,41.74,True,4,False
TKT00056246,C09704,2025-02-01 08:18:00,2025-02-02 19:03:36.000000000,Integration,Medium,Phone,34.76,False,4,False
TKT00016116,C02711,2025-04-30 17:46:00,2025-05-01 23:10:00.000000000,Product Bug,Medium,Email,29.4,False,4,False
TKT00041297,C07080,2025-08-19 12:17:00,2025-08-19 22:58:24.000000000,Product Bug,High,Chat,10.69,False,5,False
TKT00033881,C05739,2024-12-04 13:26:00,2024-12-06 11:11:36.000000000,Technical Issue,Medium,Chat,45.76,False,5,False
TKT00082616,C14327,2024-10-06 17:56:00,2024-10-08 18:06:48.000000000,Product Bug,Medium,Chat,48.18,False,4,False
TKT00098604,C17099,2025-11-10 11:17:00,2025-11-11 21:57:12.000000000,Product Bug,Medium,Phone,34.67,False,3,False
TKT00003288,C00521,2024-01-30 11:27:00,2024-02-02 10:12:00.000000000,Performance,Medium,Chat,70.75,False,4,False
TKT00071282,C12257,2025-06-06 10:11:00,2025-06-09 16:00:12.000000000,Technical Issue,Low,Chat,77.82,False,4,False
TKT00084393,C14601,2025-08-03 15:13:00,2025-08-04 22:58:36.000000000,Performance,Medium,Chat,31.76,False,5,False
TKT00075884,C13118,2024-07-23 18:44:00,2024-07-26 12:21:47.999999999,Feature Request,Medium,Chat,65.63,False,4,False
TKT00053915,C09272,2024-09-07 14:16:00,2024-09-13 03:22:36.000000000,Integration,Low,Email,133.11,False,4,False
TKT00081053,C14095,2024-04-04 15:45:00,2024-04-05 19:26:24.000000000,Billing,Medium,Chat,27.69,False,4,False
TKT00030482,C05192,2025-04-08 16:41:00,2025-04-09 23:29:36.000000000,Technical Issue,Medium,Phone,30.81,False,5,False
TKT00037914,C06494,2024-05-08 11:08:00,2024-05-09 10:24:48.000000000,Performance,Medium,Support Portal,23.28,False,5,False
TKT00059919,C10349,2025-11-06 13:23:00,2025-11-10 00:19:24.000000000,Performance,Medium,Email,82.94,False,3,False
TKT00111953,C19505,2025-12-18 11:31:00,2025-12-22 06:25:36.000000000,Performance,Low,Support Portal,90.91,False,4,False
TKT00018714,C03195,2024-03-09 14:44:00,2024-03-10 12:37:24.000000000,Integration,High,Chat,21.89,False,4,False
TKT00076782,C13275,2024-08-28 14:10:00,2024-08-28 23:06:24.000000000,Integration,Critical,Email,8.94,False,4,False
TKT00104472,C18104,2024-12-06 14:54:00,2024-12-07 22:35:24.000000000,Feature Request,High,Phone,31.69,True,5,False
TKT00046950,C08131,2025-06-01 17:03:00,2025-06-02 16:03:36.000000000,Account Management,Medium,Phone,23.01,False,4,False
TKT00014362,C02401,2024-05-03 10:43:00,2024-05-10 10:31:36.000000000,Feature Request,Medium,Support Portal,167.81,False,4,False
TKT00060167,C10403,2025-03-21 09:08:00,2025-03-23 04:02:36.000000000,Technical Issue,Low,Phone,42.91,False,4,False
TKT00001108,C00181,2025-04-27 12:27:00,2025-04-28 21:24:00.000000000,Technical Issue,Medium,Phone,32.95,False,5,False
TKT00110606,C19298,2025-04-23 09:12:00,2025-04-27 13:51:36.000000000,Feature Request,Low,Support Portal,100.66,False,3,False
TKT00076633,C13247,2025-10-28 18:05:00,2025-10-29 04:38:36.000000000,Account Management,Medium,Email,10.56,False,4,False
TKT00092038,C15958,2025-05-18 18:26:00,2025-05-19 17:24:48.000000000,Integration,High,Chat,22.98,True,3,False
TKT00060454,C10459,2025-09-14 18:42:00,2025-09-16 04:37:48.000000000,Performance,Medium,Phone,33.93,False,4,False
TKT00012577,C02080,2026-01-05 16:56:00,2026-01-08 02:00:48.000000000,Technical Issue,Low,Support Portal,57.08,False,3,False
TKT00075005,C12933,2025-10-20 18:54:00,2025-10-24 00:38:24.000000000,Performance,Low,Email,77.74,False,4,False
TKT00049195,C08528,2025-06-02 12:02:00,2025-06-04 01:53:36.000000000,Technical Issue,Medium,Chat,37.86,True,4,False
TKT00039789,C06822,2025-02-18 08:38:00,2025-02-19 19:34:23.999999999,Product Bug,High,Chat,34.94,False,4,False
TKT00011115,C01854,2025-12-09 18:51:00,2025-12-10 20:33:00.000000000,Technical Issue,Medium,Support Portal,25.7,False,5,False
TKT00107017,C18612,2025-07-25 17:54:00,2025-07-28 06:19:12.000000000,Technical Issue,Medium,Phone,60.42,False,3,False
TKT00028163,C04788,2025-03-21 13:32:00,2025-03-22 15:08:36.000000000,Billing,Medium,Support Portal,25.61,False,4,False
TKT00052915,C09130,2025-04-17 10:11:00,2025-04-18 21:15:12.000000000,Billing,Medium,Chat,35.07,False,5,False
TKT00020167,C03408,2025-05-29 13:14:00,2025-05-31 19:39:48.000000000,Technical Issue,Low,Phone,54.43,False,4,False
TKT00064021,C11055,2024-07-20 15:20:00,2024-07-22 23:48:48.000000000,Product Bug,Medium,Email,56.48,False,5,False
TKT00068610,C11848,2025-07-06 15:54:00,2025-07-08 00:27:36.000000000,Account Management,Medium,Email,32.56,False,5,False
TKT00098742,C17123,2025-06-20 11:08:00,2025-06-21 18:59:00.000000000,Product Bug,Medium,Phone,31.85,False,4,False
TKT00025777,C04357,2024-06-22 08:00:00,2024-06-25 00:30:00.000000000,Performance,Low,Chat,64.5,False,3,False
TKT00037674,C06451,2025-12-13 16:53:00,2025-12-15 20:23:36.000000000,Integration,Medium,Email,51.51,False,5,False
TKT00067061,C11558,2025-07-20 12:10:00,2025-07-21 17:08:12.000000000,Performance,Medium,Chat,28.97,False,5,True
TKT00066222,C11423,2025-05-22 10:26:00,2025-05-23 22:27:48.000000000,Performance,Medium,Chat,36.03,False,4,False
TKT00098438,C17057,2025-07-07 16:06:00,2025-07-08 23:44:24.000000000,Training / Onboarding,Medium,Support Portal,31.64,False,4,False
TKT00104807,C18181,2025-10-16 18:59:00,2025-10-18 02:07:24.000000000,Technical Issue,Medium,Support Portal,31.14,False,4,False
TKT00008093,C01345,2025-01-25 10:27:00,2025-01-28 13:52:48.000000000,Performance,Low,Phone,75.43,False,3,False
TKT00078904,C13692,2024-05-21 18:07:00,2024-05-23 08:52:00.000000000,Feature Request,Medium,Phone,38.75,False,5,False
TKT00056858,C09784,2025-02-12 12:29:00,2025-02-14 22:25:24.000000000,Product Bug,Medium,Chat,57.94,False,4,False
TKT00006981,C01157,2025-02-18 17:15:00,2025-02-22 00:28:12.000000000,Feature Request,Medium,Email,79.22,False,4,False
TKT00104103,C18053,2025-11-14 15:47:00,2025-11-16 23:11:36.000000000,Technical Issue,Medium,Chat,55.41,False,3,False
TKT00018440,C03125,2025-02-20 17:35:00,2025-02-22 07:11:36.000000000,Billing,Low,Email,37.61,False,5,False
TKT00110819,C19330,2025-11-02 16:26:00,2025-11-05 00:08:36.000000000,Performance,Medium,Phone,55.71,False,3,True
TKT00082347,C14277,2025-10-04 08:12:00,2025-10-05 14:46:12.000000000,Billing,Medium,Chat,30.57,False,4,False
TKT00109427,C19080,2025-06-06 09:47:00,2025-06-07 03:47:00.000000000,Billing,Medium,Support Portal,18.0,False,3,False
TKT00074236,C12791,2025-06-10 10:50:00,2025-06-10 23:35:36.000000000,Billing,High,Email,12.76,False,4,False
TKT00105987,C18435,2024-09-01 16:47:00,2024-09-02 11:48:48.000000000,Integration,High,Chat,19.03,False,5,False
TKT00070965,C12215,2025-04-20 09:25:00,2025-04-26 07:31:00.000000000,Integration,Low,Phone,142.1,False,5,False
TKT00103414,C17933,2025-05-10 18:18:00,2025-05-11 23:16:48.000000000,Billing,Medium,Support Portal,28.98,False,4,False
TKT00086971,C15045,2025-12-08 17:57:00,2025-12-11 00:44:24.000000000,Account Management,Low,Chat,54.79,False,3,False
TKT00030382,C05179,2025-05-26 09:35:00,2025-05-26 10:23:36.000000000,Billing,Critical,Phone,0.81,False,4,False
TKT00098793,C17133,2025-10-04 15:00:00,2025-10-05 14:04:12.000000000,Product Bug,Medium,Email,23.07,False,5,False
TKT00038596,C06599,2025-02-20 08:43:00,2025-02-22 05:26:12.000000000,Integration,High,Email,44.72,False,4,False
TKT00021415,C03612,2025-05-21 09:21:00,2025-05-22 14:48:36.000000000,Account Management,Low,Support Portal,29.46,False,5,False
TKT00094314,C16313,2025-09-15 13:10:00,2025-09-15 23:37:36.000000000,Technical Issue,High,Chat,10.46,False,4,False
TKT00051705,C08957,2024-12-06 17:31:00,2024-12-08 16:11:48.000000000,Performance,Low,Chat,46.68,False,4,False
TKT00040670,C06957,2025-02-23 18:13:00,2025-02-26 03:14:48.000000000,Account Management,Low,Chat,57.03,False,4,True
TKT00025058,C04238,2025-12-17 17:10:00,2025-12-19 12:04:36.000000000,Technical Issue,Medium,Support Portal,42.91,False,5,False
TKT00037769,C06466,2024-09-24 09:31:00,2024-09-29 06:44:48.000000000,Technical Issue,Low,Email,117.23,False,4,False
TKT00056737,C09770,2025-03-26 18:53:00,2025-03-30 06:32:36.000000000,Technical Issue,Medium,Chat,83.66,False,4,False
TKT00056449,C09732,2025-11-18 17:42:00,2025-11-20 00:49:12.000000000,Account Management,Medium,Chat,31.12,False,4,True
TKT00100100,C17338,2025-09-11 17:33:00,2025-09-12 16:17:24.000000000,Product Bug,Medium,Chat,22.74,False,4,False
TKT00037108,C06334,2025-10-09 13:44:00,2025-10-10 15:04:24.000000000,Billing,Low,Email,25.34,False,4,False
TKT00052934,C09132,2025-11-15 12:19:00,2025-11-16 15:01:36.000000000,Account Management,Medium,Support Portal,26.71,False,5,False
TKT00090340,C15630,2025-06-23 15:25:00,2025-06-24 07:02:12.000000000,Technical Issue,High,Support Portal,15.62,False,4,False
TKT00089018,C15394,2025-03-11 08:52:00,2025-03-12 20:15:24.000000000,Feature Request,High,Email,35.39,False,5,False
TKT00005721,C00929,2025-11-27 08:52:00,2025-12-02 16:08:48.000000000,Integration,Medium,Phone,127.28,False,4,False
TKT00077618,C13407,2024-06-16 09:29:00,2024-06-17 07:19:24.000000000,Technical Issue,Medium,Phone,21.84,True,5,False
TKT00024070,C04058,2025-03-03 15:41:00,2025-03-07 16:23:00.000000000,Product Bug,Low,Email,96.7,False,3,False
TKT00060281,C10432,2024-05-02 12:39:00,2024-05-04 03:39:36.000000000,Product Bug,High,Phone,39.01,True,3,False
TKT00092419,C16025,2025-04-25 09:34:00,2025-04-26 00:51:24.000000000,Account Management,High,Phone,15.29,False,4,False
TKT00010117,C01673,2025-03-25 11:47:00,2025-03-26 07:18:12.000000000,Product Bug,High,Support Portal,19.52,False,4,False
TKT00080551,C14008,2025-12-01 10:14:00,2025-12-01 13:03:48.000000000,Billing,Critical,Support Portal,2.83,False,4,True
TKT00082058,C14227,2025-10-16 08:33:00,2025-10-17 09:09:00.000000000,Technical Issue,Medium,Email,24.6,False,4,False
TKT00097093,C16803,2024-08-29 14:03:00,2024-09-04 07:29:24.000000000,Performance,Low,Chat,137.44,False,4,False
TKT00022190,C03731,2025-10-27 15:33:00,2025-10-29 06:55:48.000000000,Product Bug,Medium,Email,39.38,False,4,False
TKT00087361,C15097,2025-11-29 17:54:00,2025-12-01 16:56:24.000000000,Technical Issue,Low,Chat,47.04,False,3,False
TKT00105795,C18390,2025-07-18 16:20:00,2025-07-20 23:39:12.000000000,Feature Request,Medium,Support Portal,55.32,False,5,False
TKT00077909,C13468,2025-12-24 17:10:00,2025-12-25 22:13:00.000000000,Account Management,Medium,Email,29.05,True,4,False
TKT00020074,C03403,2024-10-30 17:35:00,2024-10-31 14:57:12.000000000,Billing,Medium,Email,21.37,False,5,False
TKT00008054,C01333,2025-11-13 16:02:00,2025-11-16 18:51:12.000000000,Technical Issue,Low,Phone,74.82,False,3,False
TKT00065964,C11374,2025-03-17 09:37:00,2025-03-18 19:47:48.000000000,Technical Issue,Medium,Chat,34.18,False,4,False
TKT00065254,C11265,2025-10-07 14:50:00,2025-10-09 13:54:12.000000000,Feature Request,Medium,Email,47.07,False,4,False
TKT00054247,C09343,2025-04-14 11:36:00,2025-04-15 00:45:36.000000000,Account Management,Medium,Phone,13.16,False,4,False
TKT00111070,C19361,2025-11-13 16:23:00,2025-11-14 08:36:11.999999999,Technical Issue,Medium,Email,16.22,False,5,False
TKT00045873,C07940,2024-02-26 17:56:00,2024-02-26 23:58:24.000000000,Technical Issue,High,Phone,6.04,True,4,False
TKT00037153,C06342,2025-10-21 14:38:00,2025-10-23 11:06:12.000000000,Product Bug,Medium,Phone,44.47,False,4,False
TKT00039846,C06829,2026-01-05 17:49:00,2026-01-06 05:55:00.000000000,Technical Issue,High,Support Portal,12.1,False,4,False
TKT00035274,C05980,2024-05-22 12:26:00,2024-05-22 19:26:36.000000000,Integration,Critical,Chat,7.01,False,4,False
TKT00008602,C01422,2025-04-15 14:50:00,2025-04-17 02:47:00.000000000,Product Bug,Medium,Chat,35.95,False,5,False
TKT00007129,C01176,2025-07-05 13:48:00,2025-07-06 11:03:00.000000000,Technical Issue,Medium,Email,21.25,False,4,False
TKT00053506,C09221,2025-07-20 09:05:00,2025-07-20 22:36:48.000000000,Technical Issue,High,Email,13.53,False,4,False
TKT00012723,C02109,2024-12-24 17:33:00,2024-12-27 11:57:36.000000000,Integration,Medium,Phone,66.41,False,4,False
TKT00048694,C08445,2025-02-09 13:22:00,2025-02-10 00:59:12.000000000,Billing,High,Phone,11.62,False,5,False
TKT00073652,C12698,2025-08-04 15:15:00,2025-08-04 16:45:00.000000000,Billing,Critical,Phone,1.5,False,4,False
TKT00083145,C14405,2024-10-24 10:21:00,2024-10-24 16:03:36.000000000,Performance,Critical,Email,5.71,False,5,False
TKT00068395,C11807,2025-05-11 14:47:00,2025-05-18 00:14:36.000000000,Integration,Low,Support Portal,153.46,False,5,False
TKT00104903,C18210,2024-12-30 08:14:00,2024-12-30 18:07:24.000000000,Performance,High,Chat,9.89,True,4,False
TKT00107742,C18752,2025-10-01 08:56:00,2025-10-03 00:30:12.000000000,Performance,Medium,Email,39.57,False,2,True
TKT00063774,C11010,2025-04-18 12:28:00,2025-04-18 21:47:48.000000000,Account Management,High,Email,9.33,False,4,False
TKT00112767,C19662,2025-09-24 15:25:00,2025-10-03 06:37:36.000000000,Performance,Medium,Chat,207.21,False,4,False
TKT00029116,C04952,2025-01-16 12:52:00,2025-01-18 08:16:36.000000000,Product Bug,Medium,Email,43.41,False,4,False
TKT00010570,C01754,2025-10-31 14:47:00,2025-11-05 16:47:00.000000000,Integration,Low,Chat,122.0,False,5,False
TKT00057923,C10032,2024-06-19 10:04:00,2024-06-22 11:25:36.000000000,Feature Request,Medium,Phone,73.36,False,4,False
TKT00056261,C09708,2025-12-09 08:21:00,2025-12-09 19:34:12.000000000,Integration,Critical,Phone,11.22,False,3,True
TKT00105524,C18344,2025-04-30 16:26:00,2025-05-02 15:53:00.000000000,Technical Issue,High,Email,47.45,False,4,False
TKT00003657,C00577,2024-11-01 11:36:00,2024-11-07 11:39:36.000000000,Integration,Low,Support Portal,144.06,True,4,False
TKT00087018,C15048,2025-12-11 15:26:00,2025-12-14 22:44:36.000000000,Integration,Low,Phone,79.31,False,3,False
TKT00107173,C18646,2024-10-25 17:29:00,2024-10-26 18:38:00.000000000,Feature Request,High,Chat,25.15,False,4,False
TKT00026128,C04408,2025-06-05 11:35:00,2025-06-06 21:23:36.000000000,Feature Request,Medium,Phone,33.81,False,5,False
TKT00099339,C17212,2024-07-29 10:31:00,2024-07-30 05:11:12.000000000,Product Bug,High,Email,18.67,False,2,True
TKT00025460,C04309,2025-11-09 11:36:00,2025-11-10 08:50:24.000000000,Training / Onboarding,Medium,Support Portal,21.24,False,4,False
TKT00064873,C11203,2025-03-20 09:10:00,2025-03-21 06:03:24.000000000,Integration,Medium,Phone,20.89,False,3,False
TKT00007624,C01250,2025-03-07 17:07:00,2025-03-08 20:50:48.000000000,Product Bug,Medium,Email,27.73,False,4,False
