customer_id,snapshot_date,churn_90d,industry,region,segment,company_size,acquisition_channel,tenure_days,tenure_years,health_score,baseline_health,health_trend,volatility,behaviour,health_score_change_4w,health_score_change_8w,health_score_change_12w,health_score_pct_change_4w,health_score_pct_change_8w,health_score_pct_change_12w,active_users,sessions,active_days,usage_minutes,features_used,p001_sessions,p002_sessions,p003_sessions,p004_sessions,p005_sessions,active_users_change_4w,active_users_change_8w,active_users_change_12w,sessions_change_4w,sessions_change_8w,sessions_change_12w,usage_minutes_change_4w,usage_minutes_change_8w,usage_minutes_change_12w,active_days_change_4w,active_days_change_8w,active_days_change_12w,features_used_change_4w,features_used_change_8w,features_used_change_12w,active_users_pct_change_4w,active_users_pct_change_8w,active_users_pct_change_12w,sessions_pct_change_4w,sessions_pct_change_8w,sessions_pct_change_12w,usage_minutes_pct_change_4w,usage_minutes_pct_change_8w,usage_minutes_pct_change_12w,active_days_pct_change_4w,active_days_pct_change_8w,active_days_pct_change_12w,features_used_pct_change_4w,features_used_pct_change_8w,features_used_pct_change_12w,usage_decline_4w_flag,usage_decline_12w_flag,severe_usage_decline_12w_flag,product_count,tickets_4w,escalations_4w,reopens_4w,critical_tickets_4w,high_priority_tickets_4w,avg_csat_4w,avg_resolution_hours_4w,tickets_8w,escalations_8w,reopens_8w,critical_tickets_8w,high_priority_tickets_8w,avg_csat_8w,avg_resolution_hours_8w,tickets_12w,escalations_12w,reopens_12w,critical_tickets_12w,high_priority_tickets_12w,avg_csat_12w,avg_resolution_hours_12w,high_support_burden_12w,high_escalation_12w,low_csat_12w,slow_resolution_12w,contract_id,contract_active,annual_contract_value,total_contract_value,contract_type,auto_renew,contract_age_days,days_to_renewal,renewal_within_30d,renewal_within_90d,renewal_within_180d
C08732,2024-11-04,0,Education,North America,SMB,35,Enterprise Sales,53,0.14510609171800137,59.0,74.77,-0.2227,1.0559,Declining,-3.3699999999999974,-7.310000000000002,-5.560000000000002,-0.05403238736572066,-0.11023978283818432,-0.0861214374225527,9,31,7,596,3,20,0,10,0,1,0.0,9.0,9.0,-46.0,31.0,31.0,-1109.0,596.0,596.0,1.0,7.0,7.0,0.0,3.0,3.0,0.0,,,-0.5974025974025974,,,-0.6504398826979472,,,0.16666666666666666,,,0.0,,,1,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT008732,1,1500000.0,1500000.0,Annual,True,53.0,312.0,0,0,0
C06892,2024-09-02,0,Financial Services,Middle East,SMB,139,Direct Sales,1,0.0027378507871321013,60.08,71.26,-0.2107,0.8865,Declining,1.5599999999999952,1.009999999999998,-1.4600000000000009,0.026657552973342363,0.017098357880480752,-0.023724406889827767,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT006892,1,1500000.0,1500000.0,Annual,False,1.0,364.0,0,0,0
C02297,2025-02-03,0,Manufacturing,North America,Mid-Market,1804,Referral,111,0.30390143737166325,92.75,100.0,0.0074,1.0195,Stable,-2.280000000000001,-7.25,-5.420000000000002,-0.023992423445227836,-0.0725,-0.055210349393908544,677,3428,6,58885,2,2504,0,0,924,0,7.0,37.0,44.0,-43.0,125.0,261.0,3228.0,-2565.0,-3035.0,1.0,0.0,0.0,0.0,0.0,0.0,0.010447761194029851,0.0578125,0.06951026856240126,-0.012388360702967444,0.037844383893430214,0.08241237764445848,0.057998095477657795,-0.04174125305126119,-0.04901485788113695,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,4.0,84.64,2.0,0.0,0.0,0.0,1.0,4.0,49.565,2.0,0.0,0.0,0.0,1.0,4.0,49.565,0,0,0,1,CT002297,1,5536216.99,5536216.99,Annual,True,111.0,254.0,0,0,0
C01584,2025-01-06,0,Financial Services,APAC,SMB,30,Partner,283,0.7748117727583846,74.09,67.97,0.005,1.1042,Stable,3.0400000000000063,1.1000000000000085,5.27000000000001,0.04278676988036603,0.015070557610631712,0.07657657657657674,4,26,5,545,2,14,0,0,0,12,0.0,0.0,0.0,0.0,6.0,13.0,86.0,133.0,321.0,-1.0,-1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1.0,0.18736383442265794,0.32281553398058255,1.4330357142857142,-0.16666666666666666,-0.16666666666666666,0.6666666666666666,0.0,0.0,1.0,0,0,0,2,1.0,0.0,0.0,0.0,1.0,4.0,9.22,1.0,0.0,0.0,0.0,1.0,4.0,9.22,1.0,0.0,0.0,0.0,1.0,4.0,9.22,0,0,0,0,CT001584,1,272318.15,272318.15,Annual,True,283.0,82.0,0,1,1
C00626,2025-01-20,0,Logistics,North America,SMB,18,Referral,372,1.0184804928131417,82.0,69.67,0.0079,0.8512,Stable,2.469999999999999,2.4000000000000057,1.6700000000000017,0.031057462592732288,0.030150753768844296,0.020789244366986204,5,18,3,377,2,14,0,0,0,4,0.0,0.0,0.0,0.0,-5.0,-11.0,49.0,-168.0,-261.0,-4.0,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21739130434782608,-0.3793103448275862,0.14939024390243902,-0.30825688073394497,-0.4090909090909091,-0.5714285714285714,-0.5714285714285714,-0.5,0.0,0.0,0.0,0,1,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT000626,1,1500000.0,3000000.0,Two-year,False,372.0,358.0,0,0,0
C12424,2024-07-15,0,Education,Europe,SMB,169,Direct Sales,131,0.3586584531143053,74.66,68.35,0.022,0.436,Stable,1.1799999999999926,0.22999999999998977,0.8499999999999943,0.016058791507893203,0.0030901518205023477,0.011516054735130664,20,122,7,2422,3,62,38,0,22,0,0.0,1.0,0.0,-15.0,-32.0,-15.0,288.0,-263.0,-111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,-0.10948905109489052,-0.2077922077922078,-0.10948905109489052,0.13495782567947517,-0.09795158286778398,-0.043821555467824715,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT012424,1,363212.27,363212.27,Annual,True,131.0,234.0,0,0,0
C19511,2025-08-25,0,Retail,Europe,SMB,66,Referral,342,0.9363449691991786,96.79,78.18,0.4157,1.0032,Improving,-2.9299999999999926,-0.14999999999999147,0.4200000000000017,-0.029382270356999526,-0.0015473488755930625,0.004358202760195099,17,106,7,2200,3,63,0,0,28,15,0.0,0.0,1.0,-12.0,9.0,7.0,175.0,476.0,367.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.1016949152542373,0.09278350515463918,0.0707070707070707,0.08641975308641975,0.27610208816705334,0.20021822149481724,0.16666666666666666,0.16666666666666666,0.4,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,4.5,51.665,2.0,0.0,0.0,0.0,0.0,4.5,51.665,0,0,0,1,CT019511,1,200000.0,400000.0,Two-year,True,342.0,388.0,0,0,0
C02392,2024-11-04,0,Retail,Middle East,Mid-Market,1012,Inbound,150,0.4106776180698152,85.08,82.06,0.0218,0.7678,Stable,-1.8400000000000034,-0.2600000000000051,-0.21000000000000796,-0.0211688909341924,-0.0030466369814858814,-0.002462187829757392,331,2322,7,45453,3,1131,610,581,0,0,14.0,20.0,20.0,75.0,9.0,142.0,-3039.0,428.0,-1101.0,1.0,2.0,1.0,0.0,0.0,0.0,0.04416403785488959,0.06430868167202572,0.06430868167202572,0.03337783711615487,0.0038910505836575876,0.06513761467889909,-0.06267013115565453,0.009505830094392004,-0.023649954891094213,0.16666666666666666,0.4,0.16666666666666666,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT002392,1,4185835.34,8371670.68,Two-year,True,150.0,580.0,0,0,0
C04575,2024-10-14,0,Government,North America,Mid-Market,601,Direct Sales,258,0.7063655030800822,92.01,85.44,-0.0218,0.8416,Stable,-0.6099999999999994,-0.44999999999998863,1.8800000000000097,-0.006586050529043396,-0.004866969500324342,0.020858759569510815,264,2050,5,40394,4,953,472,0,345,280,-19.0,-1.0,0.0,-171.0,-53.0,-17.0,-5399.0,3271.0,3534.0,-1.0,-2.0,-2.0,0.0,0.0,0.0,-0.06713780918727916,-0.0037735849056603774,0.0,-0.0769923457901846,-0.025202092249167855,-0.00822447992259313,-0.11790011573821327,0.08811249090860114,0.09587628865979382,-0.16666666666666666,-0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,5.0,36.38,0,0,0,0,CT004575,1,5281472.78,5281472.78,Annual,True,258.0,107.0,0,0,1
C16139,2025-06-09,0,Government,Europe,SMB,163,Direct Sales,345,0.944558521560575,47.46,80.14,-0.1716,0.9482,Declining,1.4399999999999977,-5.979999999999997,-7.519999999999996,0.03129074315514988,-0.11190119760479036,-0.1367770098217533,10,51,6,962,2,42,9,0,0,0,-2.0,-3.0,-6.0,21.0,0.0,2.0,338.0,64.0,16.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.23076923076923078,-0.375,0.7,0.0,0.04081632653061224,0.5416666666666666,0.07126948775055679,0.016913319238900635,0.2,-0.14285714285714285,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,3.0,29.6,0,0,1,0,CT016139,1,482611.44,482611.44,Annual,False,345.0,20.0,1,1,1
C14145,2025-07-07,0,Telecommunications,Europe,Mid-Market,1545,Inbound,335,0.917180013689254,98.44,76.26,0.0289,0.7006,Stable,1.3400000000000034,3.3999999999999915,2.739999999999995,0.013800205973223517,0.03577441077441068,0.02863113897596651,469,3907,6,72891,4,1762,862,0,716,567,-13.0,16.0,-14.0,-31.0,365.0,50.0,-413.0,6511.0,-8118.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.026970954356846474,0.03532008830022075,-0.028985507246376812,-0.00787201625190452,0.10304912478825522,0.012963443090484833,-0.005634071810542399,0.09808677312443508,-0.100211087656927,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0,0,0,4,1.0,0.0,0.0,0.0,0.0,5.0,60.3,1.0,0.0,0.0,0.0,0.0,5.0,60.3,1.0,0.0,0.0,0.0,0.0,5.0,60.3,0,0,0,1,CT014145,1,1854362.63,1854362.63,Annual,True,335.0,30.0,1,1,1
C08215,2024-10-21,0,Manufacturing,North America,SMB,28,Enterprise Sales,124,0.3394934976043806,39.85,62.11,-0.1644,0.7901,Declining,-2.039999999999999,-4.25,-5.759999999999998,-0.048698973502029105,-0.0963718820861678,-0.126288094716071,2,4,2,77,1,4,0,0,0,0,0.0,0.0,0.0,3.0,-2.0,-1.0,53.0,-31.0,-15.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.3333333333333333,-0.2,2.2083333333333335,-0.28703703703703703,-0.16304347826086957,0.0,-0.3333333333333333,-0.5,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,44.64,2.0,0.0,0.0,0.0,0.0,3.5,28.68,0,0,0,0,CT008215,1,683503.62,1367007.24,Two-year,True,124.0,606.0,0,0,0
C12994,2024-05-06,0,Healthcare,North America,SMB,30,Direct Sales,98,0.2683093771389459,84.35,86.44,0.0123,1.0405,Stable,-0.2600000000000051,-2.8800000000000097,-1.4200000000000017,-0.0030729228223614837,-0.03301616416370526,-0.016555905328203356,7,26,2,444,1,26,0,0,0,0,0.0,0.0,0.0,12.0,5.0,-8.0,216.0,27.0,-135.0,-1.0,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.23809523809523808,-0.23529411764705882,0.9473684210526315,0.06474820143884892,-0.23316062176165803,-0.3333333333333333,-0.7142857142857143,-0.6666666666666666,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT012994,1,1249909.43,1249909.43,Annual,False,98.0,267.0,0,0,0
C00223,2025-08-04,0,Professional Services,APAC,Mid-Market,954,Inbound,10,0.02737850787132101,69.97,76.77,-0.0988,1.1339,Declining,-0.29999999999999716,-1.6400000000000006,0.46999999999999886,-0.004269247189412227,-0.022901829353442264,0.006762589928057537,146,730,6,12653,2,492,0,238,0,0,146.0,146.0,146.0,730.0,730.0,730.0,12653.0,12653.0,12653.0,6.0,6.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT000223,1,2114882.98,4229765.96,Two-year,True,10.0,720.0,0,0,0
C17188,2025-08-18,0,Retail,APAC,Enterprise,13381,Partner,8,0.02190280629705681,99.08,78.76,0.3029,0.9789,Improving,0.12000000000000455,-0.4899999999999949,-0.9200000000000017,0.0012126111560226815,-0.004921160992266696,-0.009200000000000017,3971,36256,6,681547,4,15103,7436,7858,5859,0,3971.0,3971.0,3971.0,36256.0,36256.0,36256.0,681547.0,681547.0,681547.0,6.0,6.0,6.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT017188,1,8915500.97,26746502.91,Three-year,True,8.0,1087.0,0,0,0
C18367,2024-09-23,0,Healthcare,Europe,Enterprise,4988,Direct Sales,243,0.6652977412731006,37.04,79.83,-0.2794,0.9351,Declining,-3.1700000000000017,-6.329999999999998,-6.200000000000003,-0.0788361104202935,-0.14595342402582429,-0.14338575393154493,396,2116,7,31853,3,1146,0,553,417,0,-63.0,-76.0,-109.0,-346.0,-494.0,-666.0,-11924.0,-12772.0,-16868.0,0.0,2.0,1.0,0.0,0.0,0.0,-0.13725490196078433,-0.16101694915254236,-0.21584158415841584,-0.14053614947197401,-0.189272030651341,-0.2393961179007908,-0.2723804737647623,-0.2862072829131653,-0.34621621066891073,0.0,0.4,0.16666666666666666,0.0,0.0,0.0,1,1,0,3,7.0,2.0,0.0,0.0,4.0,3.25,29.41125,9.0,2.0,1.0,0.0,6.0,3.5,23.94416666666667,10.0,2.0,1.0,0.0,6.0,3.5714285714285716,24.237857142857145,1,1,0,0,CT018367,1,52416916.77,52416916.77,Annual,True,243.0,122.0,0,0,1
C06647,2025-09-15,0,Healthcare,APAC,SMB,231,Direct Sales,446,1.2210814510609171,100.0,67.14,0.2562,0.5645,Improving,0.0,0.0,0.4399999999999977,0.0,0.0,0.004419445560466028,49,219,5,4576,2,186,0,0,0,33,1.0,2.0,3.0,-28.0,-8.0,-11.0,-629.0,142.0,-122.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.020833333333333332,0.0425531914893617,0.06521739130434782,-0.11336032388663968,-0.03524229074889868,-0.04782608695652174,-0.12084534101825169,0.032025259359494816,-0.02596849723286505,-0.2857142857142857,0.0,-0.16666666666666666,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT006647,1,516918.96,1033837.92,Two-year,False,446.0,284.0,0,0,0
C02415,2025-09-29,0,Telecommunications,APAC,SMB,155,Inbound,28,0.07665982203969883,100.0,86.1,0.049,1.0134,Stable,1.7000000000000028,5.890000000000001,5.150000000000006,0.017293997965412033,0.06258633513973011,0.05429625724828683,55,308,6,4706,2,226,0,0,82,0,55.0,55.0,55.0,308.0,308.0,308.0,4706.0,4706.0,4706.0,6.0,6.0,6.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT002415,1,472801.77,1418405.31,Three-year,True,28.0,1067.0,0,0,0
C03498,2025-06-23,0,Government,Europe,Mid-Market,1000,Inbound,68,0.1861738535249829,54.35,85.79,-0.2608,0.6627,Declining,0.0,-2.059999999999995,-2.8900000000000006,0.0,-0.036518347810671786,-0.050489168413696724,118,933,7,18348,4,405,208,177,143,0,-2.0,-8.0,118.0,89.0,-30.0,933.0,929.0,690.0,18348.0,1.0,1.0,7.0,0.0,0.0,4.0,-0.016666666666666666,-0.06349206349206349,,0.10545023696682465,-0.03115264797507788,,0.05333256788564211,0.03907577302072715,,0.16666666666666666,0.16666666666666666,,0.0,0.0,,0,0,0,4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,5.0,35.01,0,0,0,0,CT003498,1,1864824.87,1864824.87,Annual,True,68.0,297.0,0,0,0
C05702,2025-03-10,0,Logistics,North America,SMB,93,Partner,240,0.6570841889117043,91.69,86.45,0.0137,0.5955,Stable,-0.07000000000000739,-0.4000000000000057,-2.019999999999996,-0.0007628596338274563,-0.004343576935606533,-0.021555863835236326,17,63,4,1167,1,63,0,0,0,0,1.0,1.0,1.0,0.0,-1.0,4.0,-42.0,-65.0,105.0,-3.0,-3.0,-1.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,-0.015625,0.06779661016949153,-0.034739454094292806,-0.052759740259740256,0.09887005649717515,-0.42857142857142855,-0.42857142857142855,-0.2,0.0,0.0,0.0,0,0,0,1,2.0,0.0,0.0,0.0,0.0,4.0,20.435,3.0,0.0,0.0,0.0,0.0,4.0,19.473333333333333,3.0,0.0,0.0,0.0,0.0,4.0,19.473333333333333,0,0,0,0,CT005702,1,509594.76,509594.76,Annual,True,240.0,125.0,0,0,1
C13842,2025-05-26,0,Manufacturing,North America,Mid-Market,1453,Inbound,228,0.6242299794661191,83.66,76.85,0.07,0.5457,Stable,-1.0,1.6599999999999966,-0.38000000000000966,-0.011811953697141508,0.02024390243902435,-0.0045216563541172015,427,2325,6,39901,2,1549,0,776,0,0,6.0,19.0,37.0,151.0,177.0,326.0,4838.0,-381.0,4465.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.014251781472684086,0.04656862745098039,0.09487179487179487,0.06945722171113156,0.0824022346368715,0.1630815407703852,0.13798020705587086,-0.009458318852092746,0.1260018060729202,0.0,-0.14285714285714285,0.2,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,0.0,3.0,43.58,2.0,0.0,1.0,0.0,0.0,3.5,35.605000000000004,0,0,0,0,CT013842,1,6871157.27,20613471.81,Three-year,True,228.0,867.0,0,0,0
C16333,2025-06-16,0,Manufacturing,North America,Enterprise,6047,Partner,516,1.4127310061601643,100.0,78.59,0.3447,0.4669,Improving,0.0,0.0,0.0,0.0,0.0,0.0,2936,29511,7,536010,5,11080,5495,5617,4149,3170,-109.0,-226.0,17.0,-1396.0,-3066.0,-417.0,-60015.0,-104143.0,-23750.0,2.0,0.0,3.0,0.0,0.0,0.0,-0.035796387520525455,-0.07147375079063883,0.005823912298732443,-0.04516776134856181,-0.09411548024679989,-0.013933440256615878,-0.10069208506354599,-0.16268454572578742,-0.04242889809918537,0.4,0.0,0.75,0.0,0.0,0.0,0,0,0,5,1.0,0.0,0.0,0.0,0.0,5.0,27.08,1.0,0.0,0.0,0.0,0.0,5.0,27.08,1.0,0.0,0.0,0.0,0.0,5.0,27.08,0,0,0,0,CT016333,1,38318048.62,76636097.24,Two-year,True,516.0,214.0,0,0,0
C05041,2025-08-25,0,Professional Services,North America,SMB,243,Referral,121,0.33127994524298426,100.0,75.06,0.2326,0.7407,Improving,0.0,0.37000000000000455,0.4899999999999949,0.0,0.0037137408411121605,0.00492412822831871,70,392,7,7124,2,241,0,151,0,0,2.0,4.0,-2.0,34.0,-6.0,6.0,1412.0,182.0,-977.0,2.0,2.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.06060606060606061,-0.027777777777777776,0.09497206703910614,-0.01507537688442211,0.015544041450777202,0.24719887955182074,0.026217228464419477,-0.12060239476607826,0.4,0.4,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT005041,1,531672.85,531672.85,Annual,True,121.0,244.0,0,0,0
C00496,2024-12-30,0,Education,Latin America,SMB,174,Direct Sales,102,0.2792607802874743,90.01,84.36,0.0202,0.563,Stable,0.10000000000000853,0.5700000000000074,1.490000000000009,0.0011122233344456516,0.006372987477638723,0.016832354270221523,49,172,5,2778,1,172,0,0,0,0,1.0,2.0,4.0,-8.0,20.0,27.0,11.0,162.0,-265.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0425531914893617,0.08888888888888889,-0.044444444444444446,0.13157894736842105,0.18620689655172415,0.003975424647632815,0.06192660550458716,-0.08708511337495892,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,5.0,53.54,0,0,0,1,CT000496,1,416163.96,416163.96,Annual,False,102.0,263.0,0,0,0
C07334,2025-04-14,0,Telecommunications,Europe,Mid-Market,1335,Enterprise Sales,65,0.17796030116358658,100.0,94.73,0.3967,0.4717,Improving,0.0,0.0,0.0,0.0,0.0,0.0,555,4028,7,73554,3,2133,0,1066,829,0,7.0,0.0,555.0,120.0,139.0,4028.0,4899.0,3330.0,73554.0,1.0,1.0,7.0,0.0,0.0,3.0,0.012773722627737226,0.0,,0.030706243602865915,0.035741835947544355,,0.07135678391959799,0.04741968557758031,,0.16666666666666666,0.16666666666666666,,0.0,0.0,,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT007334,1,5989573.64,5989573.64,Annual,True,65.0,300.0,0,0,0
C17138,2024-09-16,0,Healthcare,North America,SMB,72,Inbound,176,0.48186173853524983,100.0,89.96,0.2991,0.4663,Improving,1.0699999999999932,1.5699999999999932,0.0,0.010815728292732165,0.015950421619424903,0.0,13,51,6,979,1,51,0,0,0,0,1.0,0.0,0.0,5.0,16.0,-1.0,140.0,327.0,128.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.10869565217391304,0.45714285714285713,-0.019230769230769232,0.16686531585220502,0.5015337423312883,0.15041128084606345,-0.14285714285714285,1.0,-0.14285714285714285,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT017138,1,244379.87,244379.87,Annual,True,176.0,189.0,0,0,0
C16739,2025-04-28,0,Financial Services,APAC,Mid-Market,522,Enterprise Sales,472,1.2922655715263518,33.34,92.45,-0.4074,1.0433,Declining,-1.6099999999999994,-1.8899999999999935,-5.019999999999996,-0.046065808297567935,-0.05364745955151841,-0.13086548488008332,34,159,6,3430,3,80,51,0,28,0,-2.0,-1.0,2.0,-50.0,-18.0,5.0,-817.0,-57.0,584.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-0.05555555555555555,-0.02857142857142857,0.0625,-0.23923444976076555,-0.1016949152542373,0.032467532467532464,-0.19237108547209794,-0.016346429595640952,0.20520028109627547,0.0,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,1,0,0,3,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,2.0,33.07,1.0,1.0,0.0,0.0,0.0,2.0,33.07,0,0,1,0,CT016739,1,3656627.65,7313255.3,Two-year,True,472.0,258.0,0,0,0
C09271,2025-02-24,0,Professional Services,North America,SMB,212,Inbound,357,0.9774127310061602,85.31,74.26,0.0487,0.4081,Stable,1.019999999999996,0.10000000000000853,-0.269999999999996,0.012101079606121674,0.0011735711770919908,-0.0031549427436316432,44,327,7,5796,3,182,94,0,0,51,0.0,1.0,1.0,66.0,77.0,43.0,189.0,1094.0,274.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.25287356321839083,0.308,0.15140845070422534,0.033707865168539325,0.23266695023394302,0.04961970300615719,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT009271,1,623239.56,623239.56,Annual,True,357.0,8.0,1,1,1
C12493,2025-05-26,0,Telecommunications,Europe,SMB,199,Direct Sales,162,0.44353182751540043,100.0,79.95,0.362,0.4298,Improving,0.5100000000000051,0.0,0.0,0.005126143330988091,0.0,0.0,79,273,5,5521,1,273,0,0,0,0,1.0,-4.0,0.0,-21.0,-63.0,7.0,-299.0,-603.0,753.0,-1.0,3.0,-1.0,0.0,0.0,0.0,0.01282051282051282,-0.04819277108433735,0.0,-0.07142857142857142,-0.1875,0.02631578947368421,-0.05137457044673539,-0.09846505551926846,0.1579278523489933,-0.16666666666666666,1.5,-0.16666666666666666,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,0,0,0,CT012493,1,992226.27,1984452.54,Two-year,True,162.0,568.0,0,0,0
C11343,2025-07-21,1,Manufacturing,Europe,SMB,11,Enterprise Sales,164,0.4490075290896646,68.12,61.28,0.1149,0.5171,Stable,0.6800000000000068,-0.11999999999999034,1.4200000000000017,0.010083036773428334,-0.0017584994138333872,0.021289355322338856,2,6,5,96,1,6,0,0,0,0,0.0,0.0,0.0,-2.0,-3.0,1.0,-46.0,-69.0,-13.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.3333333333333333,0.2,-0.323943661971831,-0.41818181818181815,-0.11926605504587157,0.25,-0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,4.0,23.78,0,0,0,0,CT011343,1,1500000.0,1500000.0,Annual,True,164.0,201.0,0,0,0
